FIGHTER_NAME,WINS,LOSSES,DRAWS,NO_CONTESTS,HEIGHT_CM,WEIGHT_KG,REACH_CM,STANCE,BIRTHDAY,SLPM,STR_ACC,SAPM,STR_DEF,TD_AVG,TD_ACC,TD_DEF,SUB_AVG,URL
"Oli Thompson",17,10,0,0,185.42,109.769264,,Orthodox,1980-01-02,1.66,46,5.31,46,0.00,0,50,0.5,"http://ufcstats.com/fighter-details/dcdd511ff757f15c"
"Stephen Thompson",17,7,1,0,182.88,77.110640,190.50,Orthodox,1983-02-11,4.11,46,3.03,54,0.26,41,65,0.0,"http://ufcstats.com/fighter-details/4a28cb716c19157a"
"Josh Thomson",22,9,0,1,177.80,70.306760,180.34,Orthodox,1978-09-21,2.59,47,2.12,64,1.92,39,54,1.3,"http://ufcstats.com/fighter-details/a566371ba2ad7152"
"Simeon Thoresen",17,6,1,0,185.42,77.110640,200.66,Orthodox,1984-03-14,3.85,43,3.85,64,1.12,40,50,1.7,"http://ufcstats.com/fighter-details/fea8acf9bfcf09ec"
"Josh Thornburg",8,8,0,0,182.88,77.110640,,,1984-05-24,1.20,50,3.13,38,2.00,66,42,2.0,"http://ufcstats.com/fighter-details/083e15da67d9b0fa"
"Gleison Tibau",33,14,0,0,177.80,70.306760,180.34,Southpaw,1983-10-07,1.95,31,2.51,63,4.08,53,92,0.8,"http://ufcstats.com/fighter-details/75e5fec9f72910ef"
"Chris Tickle",9,9,0,0,175.26,70.306760,,,1982-02-01,1.07,40,1.13,43,1.00,25,20,2.0,"http://ufcstats.com/fighter-details/1d1b85389a05df69"
"Nolan Ticman",4,3,0,0,167.64,56.699000,,Orthodox,1988-05-17,2.57,47,2.53,67,0.00,0,60,0.0,"http://ufcstats.com/fighter-details/9eb069062a0cfc13"
"Darren Till",18,5,1,0,182.88,83.914520,187.96,Southpaw,1992-12-24,2.30,46,3.31,56,0.55,46,69,0.0,"http://ufcstats.com/fighter-details/9ce6d5a03af801b7"
"Brett Tillis",0,0,0,0,,65.770840,,,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/7b461ccae8270207"
"Denis Tiuliulin",10,9,0,1,185.42,83.914520,195.58,Orthodox,1988-05-17,4.50,41,6.15,36,0.00,0,73,0.0,"http://ufcstats.com/fighter-details/0112352cb32f5026"
"Ryan Tobar",3,3,0,0,,70.306760,,,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/57481f1f10530c61"
"Andrew Todhunter",8,0,0,0,182.88,83.914520,,Switch,1987-11-30,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/274ca7b799b402cc"
"Dusko Todorovic",12,4,0,0,185.42,83.914520,187.96,Orthodox,1994-05-19,5.54,57,4.55,46,0.96,12,45,0.0,"http://ufcstats.com/fighter-details/866fd7b1a6c90e7f"
"Tuco Tokkos",7,3,0,0,193.04,92.986360,190.50,Orthodox,1990-06-30,5.57,40,8.86,43,3.80,100,0,0.0,"http://ufcstats.com/fighter-details/3e8118c1ab52f211"
"Hideo Tokoro",34,29,2,0,170.18,61.234920,,Orthodox,1977-08-22,1.78,37,2.01,65,0.87,34,44,2.3,"http://ufcstats.com/fighter-details/2d5fbe2103f97053"
"Anatoly Tokov",25,2,0,0,177.80,83.914520,,,1990-02-17,3.51,72,0.54,66,2.03,100,100,0.0,"http://ufcstats.com/fighter-details/679ae8c4fd022c6b"
"Kazuki Tokudome",18,7,1,0,180.34,70.306760,185.42,Southpaw,1987-03-04,2.26,41,3.63,53,2.00,38,78,0.0,"http://ufcstats.com/fighter-details/c4af2feb4b58bc3b"
"Puja Tomar",8,4,0,0,,52.163080,,,1993-12-05,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/19f8a2f6eecd92ac"
"Tyler Toner",15,7,0,1,172.72,65.770840,177.80,Orthodox,1983-03-31,2.95,52,2.13,62,0.00,0,54,0.4,"http://ufcstats.com/fighter-details/8e893f269d5696b2"
"James Toney",0,1,0,0,175.26,99.790240,,Orthodox,1968-08-24,0.00,0,2.41,27,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/d10b35152277cf98"
"Masanori Tonooka",1,2,0,0,172.72,83.914520,,Orthodox,,0.16,5,1.09,36,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/9de7c97e1c0d7927"
"Carl Toomey",3,3,0,0,,,,,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/5ee87e0432205755"
"Ilia Topuria",15,0,0,0,170.18,65.770840,175.26,Orthodox,1997-01-21,4.40,46,3.35,65,1.92,56,92,1.3,"http://ufcstats.com/fighter-details/54f64b5e283b0ce7"
"Anthony Torres",5,3,0,0,172.72,77.110640,,Orthodox,1978-07-31,3.54,48,7.52,45,0.00,0,100,2.2,"http://ufcstats.com/fighter-details/918d9d89d4d52acc"
"Miguel Torres",44,9,0,0,175.26,61.234920,193.04,Orthodox,1981-01-18,3.98,43,1.86,74,0.00,0,17,1.6,"http://ufcstats.com/fighter-details/33b2f68ef95252e0"
"Ronys Torres",35,5,0,0,170.18,70.306760,,Orthodox,1975-08-13,0.87,26,1.93,57,4.00,47,16,0.5,"http://ufcstats.com/fighter-details/cce79e827569f26e"
"Haven Torres",0,0,0,0,,56.699000,,,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/1ff10dee2f7ae60c"
"Tecia Torres",13,6,0,0,154.94,52.163080,152.40,Orthodox,1989-08-16,4.74,48,3.59,61,0.66,14,61,0.1,"http://ufcstats.com/fighter-details/31ef8b67e13495b3"
"Alex Torres",5,4,0,0,177.80,65.770840,,Orthodox,1988-05-29,2.47,37,2.73,69,2.00,22,50,0.0,"http://ufcstats.com/fighter-details/e4e0f310b3cf23a8"
"Abram Torres",4,3,0,0,177.80,77.110640,,,1982-10-29,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/e175a261a280f7cb"
"Jose Torres",8,1,0,0,162.56,56.699000,165.10,Orthodox,1992-08-02,4.37,36,9.84,50,1.28,33,75,0.0,"http://ufcstats.com/fighter-details/d2036f31c035e0d1"
"Desmond Torres",7,2,0,0,167.64,61.234920,175.26,Orthodox,1997-01-06,4.80,64,11.78,48,0.00,0,100,0.0,"http://ufcstats.com/fighter-details/971aebf56267de20"
"Manuel Torres",15,2,0,0,177.80,70.306760,185.42,Switch,1995-03-25,8.14,58,3.15,56,3.26,66,88,1.6,"http://ufcstats.com/fighter-details/2e7878927067fdca"
"Eduardo Torres Caut",16,2,0,0,170.18,61.234920,177.80,Orthodox,1995-04-26,1.10,34,1.24,65,2.06,33,50,0.0,"http://ufcstats.com/fighter-details/c8d46028907bcece"
"Salim Touahri",10,4,0,0,177.80,77.110640,182.88,Orthodox,1989-09-28,2.60,46,2.87,58,0.00,0,83,0.0,"http://ufcstats.com/fighter-details/cbf1c7ba5408a66f"
"Dequan Townsend",21,12,0,0,190.50,92.986360,200.66,Orthodox,1986-05-11,1.23,34,3.92,38,0.00,0,46,0.0,"http://ufcstats.com/fighter-details/3f7dab21b6c971bc"
"Minoru Toyonaga",2,5,0,0,180.34,88.450440,,Southpaw,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/04076783ca83d6ae"
"Slim Trabelsi",5,0,0,0,190.50,106.594120,,,1993-05-09,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/ff2ec83f44000f78"
"Roberto Traven",6,4,1,0,190.50,102.965384,,Orthodox,1968-09-16,0.92,50,2.77,57,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/20ec0061400178ca"
"Bryan Travers",15,4,0,0,,70.306760,,,1983-04-11,2.33,48,3.93,55,2.00,28,63,0.0,"http://ufcstats.com/fighter-details/008cf84faae9c7a5"
"Alexander Trevino",7,7,0,0,,77.110640,,,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/73abb7a5c57fb443"
"Francisco Trevino",13,3,0,0,175.26,70.306760,177.80,Orthodox,1981-12-17,2.65,42,2.42,64,0.97,22,41,0.0,"http://ufcstats.com/fighter-details/97a6bbe6e6566a94"
"Angelo Trevino",7,3,0,0,180.34,77.110640,,Switch,1993-06-10,5.19,54,3.90,47,0.00,0,100,0.0,"http://ufcstats.com/fighter-details/0cf9f5518d6063bb"
"Frank Trigg",21,9,0,0,175.26,77.110640,180.34,Southpaw,1972-05-07,2.79,46,1.90,56,2.35,47,75,0.8,"http://ufcstats.com/fighter-details/d2d37e8eeb3abc8d"
"Francisco Trinaldo",28,9,0,0,175.26,77.110640,177.80,Southpaw,1978-08-24,3.13,45,2.67,60,0.98,42,60,0.5,"http://ufcstats.com/fighter-details/a8283a4f415e1eb9"
"Damien Trites",7,6,0,0,180.34,74.842680,,,1979-08-23,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/cb1c09c8126dbee0"
"Michael Trizano",11,3,0,0,180.34,65.770840,180.34,Orthodox,1991-12-31,3.63,53,4.40,50,0.36,66,72,0.5,"http://ufcstats.com/fighter-details/5bf31a46becc1204"
"Antonio Trocoli",12,3,0,1,195.58,92.986360,208.28,Orthodox,1990-12-06,1.27,71,4.56,25,3.80,100,100,3.8,"http://ufcstats.com/fighter-details/6d48a2df51749d91"
"Tor Troeng",16,7,1,0,187.96,83.914520,,Orthodox,1983-01-25,1.16,46,3.26,32,0.62,7,66,0.3,"http://ufcstats.com/fighter-details/8abf70f79e9e27c2"
"Aaron Trujillo",0,1,0,0,165.10,56.699000,,,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/cc18abc046b382c9"
"Reynaldo Trujillo",21,19,0,0,175.26,70.306760,,,1982-01-01,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/e6b233a007cb06c4"
"Abel Trujillo",15,8,0,1,172.72,70.306760,177.80,Orthodox,1983-09-18,2.65,41,2.31,59,2.18,45,40,0.4,"http://ufcstats.com/fighter-details/e14b5aa06eea9653"
"Arman Tsarukyan",21,3,0,0,170.18,70.306760,182.88,Orthodox,1996-10-11,3.85,48,1.91,54,3.40,36,75,0.0,"http://ufcstats.com/fighter-details/eae48ff31db420c2"
"Rei Tsuruya",9,0,0,0,167.64,56.699000,172.72,Orthodox,2002-06-22,2.93,62,1.44,44,6.84,54,50,4.0,"http://ufcstats.com/fighter-details/2f43a3e82661fa99"
"Chris Tuchscherer",21,4,0,1,187.96,117.026736,193.04,Orthodox,1975-09-08,1.35,31,3.17,47,1.19,18,0,0.6,"http://ufcstats.com/fighter-details/df05aa15b2d66f57"
"Jon Tuck",10,5,0,0,180.34,70.306760,185.42,Orthodox,1984-08-28,3.00,40,3.74,60,0.42,33,50,1.0,"http://ufcstats.com/fighter-details/53ec9cb470e1a4ea"
"Gavin Tucker",13,3,0,0,167.64,65.770840,167.64,Southpaw,1986-06-17,4.29,44,4.18,57,3.13,44,53,1.5,"http://ufcstats.com/fighter-details/da816417a579a0bd"
"Jumabieke Tuerxun",19,4,1,0,170.18,61.234920,,Orthodox,1986-04-17,1.60,28,3.08,59,0.47,11,66,0.9,"http://ufcstats.com/fighter-details/1ed32eaaba9ffe10"
"Tom Tuggle",0,3,0,0,187.96,113.398000,,Orthodox,,0.00,0,2.14,0,32.14,100,0,0.0,"http://ufcstats.com/fighter-details/b9aa7d230865b5fe"
"Blair Tugman",10,6,0,0,182.88,61.234920,,,,2.25,53,0.93,50,7.50,60,0,0.0,"http://ufcstats.com/fighter-details/63f8775391301891"
"Tai Tuivasa",15,7,0,0,187.96,119.748288,190.50,Southpaw,1993-03-16,3.96,49,5.05,43,0.00,0,57,0.0,"http://ufcstats.com/fighter-details/c62fbc117d57b943"
"Zubaira Tukhugov",20,6,1,0,172.72,70.306760,172.72,Orthodox,1991-01-15,3.17,39,3.07,63,2.13,39,100,0.0,"http://ufcstats.com/fighter-details/aceffa19749c4dc0"
"Teila Tuli",0,1,0,0,182.88,195.044560,,Orthodox,1969-06-14,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/96eff1a628adcc7f"
"Marco Tulio",10,1,0,0,182.88,83.914520,187.96,Orthodox,1994-06-13,3.20,48,2.20,52,2.00,25,0,1.0,"http://ufcstats.com/fighter-details/9384e71bca6c409d"
"Nyamjargal Tumendemberel",8,0,0,0,170.18,56.699000,180.34,Orthodox,1998-03-22,4.43,44,3.62,45,4.68,38,14,3.7,"http://ufcstats.com/fighter-details/17cb6d8e8187f304"
"Albert Tumenov",18,4,0,0,180.34,77.110640,185.42,Orthodox,1991-12-26,3.76,42,3.34,58,0.20,20,75,0.0,"http://ufcstats.com/fighter-details/ff6a1f63c254127e"
"Ricky Turcios",13,3,0,0,175.26,61.234920,180.34,Orthodox,1993-06-05,5.08,37,3.70,55,1.00,25,45,0.2,"http://ufcstats.com/fighter-details/cd3d7e37ff2d679c"
"Anton Turkalj",8,3,0,0,193.04,92.986360,198.12,Orthodox,1996-06-10,1.72,53,2.48,49,6.55,51,16,0.0,"http://ufcstats.com/fighter-details/82529ce93cd9a2cf"
"Wellington Turman",18,8,0,0,182.88,77.110640,182.88,Orthodox,1996-07-22,3.23,51,4.17,45,1.55,20,42,0.8,"http://ufcstats.com/fighter-details/4dcfb28c011c11b2"
"Courtney Turner",0,3,0,0,187.96,77.110640,,,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/56f4b81ec4db61af"
"Jalin Turner",14,7,0,0,190.50,70.306760,195.58,Southpaw,1995-05-18,6.02,48,4.63,41,0.88,55,75,1.2,"http://ufcstats.com/fighter-details/4d8fa64202cee4c1"
"Austin Tweedy",8,2,0,0,175.26,70.306760,,Orthodox,1990-09-25,4.29,66,6.43,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/885adaff8fe15cf7"
"Marcin Tybura",25,8,0,0,190.50,112.944408,198.12,Orthodox,1985-11-09,3.60,48,3.35,55,1.43,33,79,0.1,"http://ufcstats.com/fighter-details/c9cf753cfdf77fc2"
"Takeru Uchida",6,1,0,0,165.10,56.699000,172.72,Southpaw,2002-09-30,0.00,0,0.00,0,0.00,0,0,4.4,"http://ufcstats.com/fighter-details/1d76f07ffdd765c2"
"Alberto Uda",12,2,0,0,190.50,83.914520,,Orthodox,1984-08-08,1.79,52,3.49,45,2.83,50,66,0.0,"http://ufcstats.com/fighter-details/8f2deefe8c5dfb5d"
"Ryuki Ueyama",12,18,5,1,180.34,81.646560,,Southpaw,1976-04-17,0.13,21,1.40,46,0.50,100,0,1.5,"http://ufcstats.com/fighter-details/bcd124bcd3d5be46"
"Christian Uflacker",5,0,0,0,180.34,77.110640,,,1985-08-04,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/10ccf4ec9913cadc"
"Andy Uhrich",11,6,0,0,182.88,77.110640,,,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/4a1a492f299581d9"
"Tagir Ulanbekov",15,2,0,0,170.18,56.699000,177.80,Southpaw,1991-08-07,3.22,45,3.30,51,3.71,46,61,2.1,"http://ufcstats.com/fighter-details/f00ac08ab056af5d"
"Carlos Ulberg",10,1,0,0,193.04,92.986360,195.58,Orthodox,1990-11-07,7.29,59,3.59,52,0.95,75,75,0.3,"http://ufcstats.com/fighter-details/9014c02eff8b3d62"
"Gasan Umalatov",17,4,2,0,180.34,77.110640,180.34,Orthodox,1982-09-11,2.23,39,4.10,59,0.75,17,90,0.0,"http://ufcstats.com/fighter-details/7a39bbac8cc0fa70"
"Jeremy Umphries",5,2,0,0,,72.574720,,,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/4793a2d90f5ab8ae"
"Zach Underwood",13,7,0,0,187.96,83.914520,,,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/1e310618d02ff93b"
"Caol Uno",33,19,5,0,170.18,70.306760,177.80,Southpaw,1975-05-08,1.91,49,1.90,50,1.95,31,37,0.5,"http://ufcstats.com/fighter-details/eb1723480fa2f96c"
"Kengo Ura",14,12,2,0,175.26,74.842680,,,1981-06-20,1.05,37,2.38,48,2.85,28,50,1.4,"http://ufcstats.com/fighter-details/58258914525740a5"
"Logan Urban",5,1,0,1,182.88,77.110640,182.88,Orthodox,1994-04-22,2.55,66,16.60,27,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/5e23f30e9c6ed74e"
"Hector Urbina",17,10,1,0,180.34,77.110640,185.42,Orthodox,1987-09-17,0.97,38,2.44,39,0.00,0,38,3.8,"http://ufcstats.com/fighter-details/4b8fb0453a596b8e"
"Elias Urbina",3,1,0,0,190.50,83.914520,195.58,Southpaw,1993-10-09,3.85,37,6.17,50,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/47fcdcaccb58ca80"
"Gilbert Urbina",7,4,0,0,190.50,77.110640,190.50,Orthodox,1996-04-05,5.61,57,4.61,44,3.01,44,0,0.8,"http://ufcstats.com/fighter-details/b12fb759e02378de"
"Nick Urso",10,3,0,1,167.64,56.699000,167.64,Southpaw,1985-09-26,3.61,45,5.06,36,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/e78c4c3d329c531b"
"Yasuhiro Urushitani",21,8,6,0,165.10,56.699000,,Southpaw,1976-09-08,3.47,39,4.71,65,0.00,0,80,0.0,"http://ufcstats.com/fighter-details/c34e5849184b08c3"
"Sho Patrick Usami",4,1,0,0,175.26,70.306760,177.80,Orthodox,2000-05-08,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/fe30c5f5cc3e028b"
"Kamaru Usman",20,4,0,0,182.88,77.110640,193.04,Switch,1987-05-11,4.36,52,2.74,54,2.82,45,89,0.1,"http://ufcstats.com/fighter-details/f1b2aa7853d1ed6e"
"Mohammed Usman",11,2,0,0,187.96,108.408488,200.66,Orthodox,1989-04-01,2.92,40,3.96,52,1.26,18,0,0.0,"http://ufcstats.com/fighter-details/da7f113b5ea39c43"
"Darren Uyenoyama",10,6,0,0,167.64,56.699000,165.10,Orthodox,1979-10-15,1.34,39,2.21,66,1.42,33,35,0.7,"http://ufcstats.com/fighter-details/6546af7ab545b90c"
"Richie Vaculik",10,4,0,0,167.64,56.699000,175.26,Orthodox,1983-06-19,3.69,46,4.09,57,3.00,45,31,1.0,"http://ufcstats.com/fighter-details/54578e5927adea53"
"Egidijus Valavicius",29,12,0,0,182.88,90.718400,,Orthodox,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/fc1868f56d3036eb"
"Genaro Valdez",10,3,0,0,175.26,70.306760,182.88,Orthodox,1992-01-16,4.08,30,7.16,48,1.54,44,36,0.4,"http://ufcstats.com/fighter-details/cda1099995b46cc2"
"Charlie Valencia",12,7,0,0,160.02,61.234920,162.56,Orthodox,1974-10-31,2.58,37,2.61,77,1.40,53,75,0.5,"http://ufcstats.com/fighter-details/8a0be41c0380188d"
"Victor Valenzuela",13,6,2,0,177.80,70.306760,,,,1.28,100,2.55,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/de277a4abcfeea46"
"Ivan Valenzuela",8,2,0,0,187.96,83.914520,195.58,Orthodox,1992-11-17,0.00,0,9.60,33,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/45b82ebf0b9e0fd2"
"Timur Valiev",18,3,0,1,167.64,61.234920,170.18,Orthodox,1990-01-19,5.19,53,3.33,45,1.73,40,55,0.3,"http://ufcstats.com/fighter-details/45e738622ea2c02c"
"Victor Valimaki",18,10,0,0,182.88,92.986360,,Orthodox,,3.94,30,2.99,67,0.90,14,0,0.0,"http://ufcstats.com/fighter-details/663b76da637402c3"
"Andrew Valladerez",5,7,0,0,,61.234920,,,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/2a898bf9fb7710b3"
"Kevin Vallejos",11,1,0,0,170.18,65.770840,172.72,Switch,2001-12-08,4.73,44,5.80,51,0.00,0,66,0.0,"http://ufcstats.com/fighter-details/239d8e5359022f3b"
"Isaac Vallie-Flagg",16,7,1,0,172.72,70.306760,177.80,Orthodox,1978-04-08,5.56,47,5.60,45,0.20,12,58,0.0,"http://ufcstats.com/fighter-details/c295de4e10acd4c9"
"Joshua Van",10,1,0,0,165.10,56.699000,165.10,Orthodox,2001-10-10,9.08,53,5.77,60,1.14,42,78,0.0,"http://ufcstats.com/fighter-details/17e97649403ba428"
"Mike van Arsdale",8,5,0,0,187.96,92.986360,,Switch,1965-06-20,1.52,41,1.91,41,1.06,14,37,0.0,"http://ufcstats.com/fighter-details/2ee09ec2a0695eb9"
"Matt Van Buren",7,6,0,0,195.58,92.986360,,,1986-06-12,7.73,45,6.82,49,0.00,0,50,0.0,"http://ufcstats.com/fighter-details/7b39035fae7268b8"
"Ron van Clief",0,1,0,0,177.80,86.182480,,Orthodox,1943-01-25,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/23ab42947c1990e3"
"Lloyd Van Dams",0,1,0,0,185.42,108.862080,,Southpaw,1972-03-05,0.00,0,3.01,15,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/02177caefe7c07d4"
"Cameron VanCamp",15,7,1,1,187.96,70.306760,187.96,Switch,1993-04-27,5.31,47,6.41,40,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/87e2468b986ebb79"
"Chad Vance",7,5,0,0,182.88,83.914520,,Orthodox,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/26d61e92a6069cd2"
"Jared Vanderaa",12,10,0,0,193.04,120.201880,203.20,Orthodox,1992-05-12,4.96,44,5.67,45,0.18,50,20,0.0,"http://ufcstats.com/fighter-details/2b68d9f125d07b42"
"Austin Vanderford",4,0,0,0,180.34,77.110640,,Orthodox,1990-03-21,3.90,52,5.19,45,0.00,0,100,1.9,"http://ufcstats.com/fighter-details/32c3ee378671a5d9"
"Lando Vannata",12,7,2,0,175.26,70.306760,180.34,Orthodox,1992-03-14,4.52,45,4.76,55,1.09,37,69,0.3,"http://ufcstats.com/fighter-details/f9b200db02b488d9"
"Paige VanZant",8,5,0,0,162.56,52.163080,165.10,Orthodox,1994-03-26,3.35,52,2.62,42,1.27,33,34,1.0,"http://ufcstats.com/fighter-details/4d5197f331c47290"
"Paul Varelans",9,9,0,0,203.20,136.077600,,Orthodox,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/07a18ae55dfc3cd9"
"Kazula Vargas",12,5,0,0,172.72,70.306760,180.34,Southpaw,1985-08-15,3.65,53,1.77,57,0.40,25,30,0.4,"http://ufcstats.com/fighter-details/ec18eb918121787c"
"Jamie Varner",21,11,1,2,172.72,70.306760,180.34,Orthodox,1984-10-12,2.92,34,2.55,58,3.49,53,66,0.8,"http://ufcstats.com/fighter-details/a54fc2d6fc224dc3"
"Guilherme Vasconcelos",9,4,0,0,182.88,83.914520,,Orthodox,1986-03-23,3.27,29,4.40,70,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/d6d5da3c209884bc"
"Linton Vassell",18,5,0,1,193.04,92.986360,,,1983-06-03,3.39,37,2.13,54,2.46,50,50,0.0,"http://ufcstats.com/fighter-details/a148dfe3485be79d"
"Billy Vaughan",12,17,0,0,167.64,70.306760,,,1983-12-02,0.00,0,1.36,50,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/61428ed51f5ff465"
"Yuri Vaulin",0,1,0,0,193.04,89.357624,,Southpaw,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/4679a38cced7c64a"
"Javier Vazquez",16,5,0,0,170.18,65.770840,175.26,Southpaw,1977-07-16,2.43,36,1.99,72,2.56,52,57,1.5,"http://ufcstats.com/fighter-details/be5cfd73617a5b1a"
"Manny Vazquez",11,2,0,0,177.80,56.699000,182.88,Orthodox,1993-11-19,1.47,41,2.67,48,1.00,33,0,1.0,"http://ufcstats.com/fighter-details/8d4d25fd9218860b"
"Matt Veach",17,5,0,0,180.34,70.306760,,Orthodox,1981-05-31,1.12,28,4.91,44,3.64,38,100,1.5,"http://ufcstats.com/fighter-details/5731cc327790b731"
"Joe Vedepo",18,9,0,0,182.88,83.914520,,Orthodox,,1.43,42,5.71,38,1.07,20,0,0.0,"http://ufcstats.com/fighter-details/d35c3ed553b71fa2"
"Kelly Velasco",2,1,0,0,175.26,61.234920,,Orthodox,1995-05-21,2.27,35,5.67,47,0.00,0,100,0.0,"http://ufcstats.com/fighter-details/93c9897f0f9f5dab"
"Greg Velasco",6,1,0,0,187.96,120.201880,177.80,Southpaw,1993-09-23,0.00,0,1.52,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/34a81ebbce32b06b"
"Cain Velasquez",14,3,0,0,185.42,108.862080,195.58,Orthodox,1982-07-28,6.37,57,2.33,57,5.13,45,85,0.4,"http://ufcstats.com/fighter-details/0ff11cc094e887bc"
"David Velasquez",10,10,0,0,165.10,65.770840,,Orthodox,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/09c44b317c98bf96"
"Bojan Velickovic",15,6,1,0,182.88,77.110640,193.04,Southpaw,1988-12-18,2.18,34,2.31,57,0.67,25,55,0.5,"http://ufcstats.com/fighter-details/fcce75a25c14a804"
"Karlos Vemola",17,5,0,0,182.88,83.914520,190.50,Orthodox,1985-07-03,1.67,44,2.13,37,1.93,25,31,1.7,"http://ufcstats.com/fighter-details/d23ccf4a6c221284"
"Luigi Vendramini",9,3,0,0,172.72,70.306760,185.42,Orthodox,1996-01-16,2.82,40,3.82,57,1.11,15,100,0.6,"http://ufcstats.com/fighter-details/2f1a257d6777096d"
"Jerrel Venetiaan",4,3,0,1,185.42,88.450440,,Orthodox,1971-03-09,0.81,33,1.51,67,0.00,0,60,0.0,"http://ufcstats.com/fighter-details/602bb270f2bdbf02"
"Scott Ventimiglia",14,6,1,0,180.34,83.914520,,,1972-11-17,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/6e62bb64f7cc5026"
"Brandon Vera",15,7,0,1,190.50,104.326160,198.12,Orthodox,1977-10-10,3.03,56,2.81,52,0.70,53,59,0.2,"http://ufcstats.com/fighter-details/fa315e6c77eee106"
"Kerry Vera",2,0,0,0,170.18,61.234920,,Orthodox,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/df0a1c1e11ad199b"
"Marlon Vera",23,9,1,0,172.72,61.234920,177.80,Switch,1992-12-02,4.31,49,5.48,50,0.53,39,70,0.9,"http://ufcstats.com/fighter-details/7c7332319c14094c"
"Carlos Vera",11,4,0,0,167.64,61.234920,175.26,Orthodox,1987-11-05,0.80,48,2.53,45,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/07f959e6596307bb"
"Isis Verbeek",5,2,0,0,162.56,52.163080,162.56,Orthodox,1995-01-12,3.13,43,3.53,53,0.00,0,66,0.0,"http://ufcstats.com/fighter-details/d6f58b8cd1a6ff52"
"Ernie Verdicia",0,1,0,0,180.34,90.264808,,Orthodox,,0.00,0,0.00,0,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/2b1587a3376ab743"
"Joe Veres",4,3,0,0,170.18,70.306760,,Orthodox,1977-11-09,0.00,0,5.55,27,0.00,0,0,0.0,"http://ufcstats.com/fighter-details/c6d8ae3b016d5ad5"
"Nikolay Veretennikov",9,4,0,0,185.42,77.110640,187.96,Orthodox,1989-12-22,3.47,65,3.53,56,0.00,0,50,0.0,"http://ufcstats.com/fighter-details/0f1efce7d2571d10"
